TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
35750,44,2021,8,Friends,237,5.0
35751,1544,2023,2,Couples,178,4.0
35752,1032,2021,12,Solo,265,4.0
35753,1772,2021,6,Couples,326,3.0
35754,2633,2023,3,Family,151,3.0
35755,2304,2023,4,Family,212,3.0
35756,938,2021,4,Family,140,5.0
35757,2198,2023,10,Friends,25,5.0
35758,337,2023,2,Business,46,4.0
35759,422,2022,4,Family,143,5.0
35760,673,2022,7,Couples,59,5.0
35761,1117,2022,2,Friends,129,5.0
35762,1475,2024,10,Solo,238,5.0
35763,1113,2024,1,Family,326,5.0
35764,1829,2023,6,Friends,215,4.0
35765,410,2021,7,Couples,183,
35766,1517,2022,10,Family,133,5.0
35767,771,2024,1,Couples,178,4.0
35768,1011,2023,4,Couples,220,4.0
35769,1475,2021,3,Couples,35,5.0
35770,440,2021,7,Couples,348,5.0
35771,1079,2022,6,Couples,172,5.0
35772,2263,2021,10,Business,68,4.0
35773,788,2023,9,Solo,323,5.0
35774,2277,2021,3,Friends,255,3.0
35775,689,2022,8,Couples,230,5.0
35776,2246,2022,7,Solo,230,5.0
35777,663,2024,6,Couples,326,4.0
35778,2858,2024,12,Couples,188,3.0
35779,507,2021,10,Couples,171,4.0
35780,3000,2024,6,Couples,89,4.0
35781,685,2022,1,Family,17,3.0
35782,2104,2023,5,Family,306,4.0
35783,876,2024,10,Couples,22,3.0
35784,265,2021,1,Solo,213,2.0
35785,97,2022,12,Couples,150,5.0
35786,483,2024,5,Family,20,5.0
35787,1138,2023,7,Business,281,3.0
35788,1697,2024,1,Solo,131,4.0
35789,1377,2022,1,Friends,293,5.0
35790,1839,2020,9,Couples,161,3.0
35791,314,2021,10,Friends,290,5.0
35792,1987,2020,8,Couples,234,5.0
35793,2336,2023,2,Business,143,4.0
35794,689,2022,3,Family,265,3.0
35795,2357,2024,5,Couples,258,5.0
35796,737,2024,10,Couples,60,5.0
35797,1248,2023,5,Friends,265,4.0
35798,2413,2024,7,Family,326,5.0
35799,2026,2022,4,Family,96,3.0
35800,1461,2021,3,Family,40,4.0
35801,1030,2024,1,Family,75,5.0
35802,1656,2020,7,Family,50,5.0
35803,1512,2020,12,Friends,160,4.0
35804,2913,2024,4,Solo,22,4.0
35805,2460,2024,10,Solo,50,5.0
35806,385,2021,5,,176,5.0
35807,1153,2022,9,Couples,237,5.0
35808,1717,2022,7,Couples,266,5.0
35809,2087,2023,12,Solo,42,5.0
35810,598,2023,4,Solo,16,4.0
35811,2477,2022,8,Business,137,3.0
35812,1837,2021,10,Couples,38,4.0
35813,223,2020,7,Family,99,3.0
35814,188,2023,7,Friends,10,5.0
35815,2020,2021,5,Family,143,5.0
35816,2252,2024,10,Friends,210,4.0
35817,894,2023,9,Family,172,4.0
35818,544,2021,3,Friends,267,5.0
35819,669,2024,2,Family,326,5.0
35820,1097,2020,12,Family,230,5.0
35821,1842,2022,1,Family,55,3.0
35822,642,2024,5,Business,104,3.0
35823,2353,2024,5,Friends,97,5.0
35824,733,2023,8,Business,127,3.0
35825,2413,2023,7,Business,287,5.0
35826,2779,2024,9,Friends,143,5.0
35827,549,2024,5,Friends,222,4.0
35828,2753,2024,9,Family,26,3.0
35829,2088,2021,3,Family,111,4.0
35830,2651,2023,10,Couples,47,5.0
35831,981,2024,8,Friends,143,5.0
35832,2578,2024,11,Business,54,4.0
35833,1372,2020,12,Family,187,3.0
35834,651,2023,8,Couples,46,3.0
35835,2994,2024,9,Family,181,4.0
35836,2858,2023,6,Solo,326,3.0
35837,411,2020,9,Friends,126,3.0
35838,1296,2024,3,Family,118,4.0
35839,2959,2021,8,Couples,293,5.0
35840,1598,2020,2,Family,326,5.0
35841,1437,2024,7,Couples,326,5.0
35842,664,2020,7,Solo,286,4.0
35843,1170,2023,3,Business,141,5.0
35844,1440,2024,10,Family,77,3.0
35845,2116,2023,9,Couples,195,5.0
35846,1275,2023,10,Friends,230,5.0
35847,1845,2020,8,Solo,18,4.0
35848,337,2022,6,Friends,151,4.0
35849,2274,2021,8,Couples,125,4.0
35850,13,2023,6,Couples,155,4.0
35851,1870,2023,3,Family,50,5.0
35852,2460,2021,9,Couples,330,5.0
35853,2285,2024,1,Solo,326,4.0
35854,483,2022,10,Couples,326,5.0
35855,2512,2024,4,Friends,317,4.0
35856,253,2023,1,Family,25,4.0
35857,221,2024,1,Business,274,5.0
35858,2450,2023,3,Solo,118,2.0
35859,618,2024,10,Couples,52,4.0
35860,1261,2024,4,Family,249,5.0
35861,2826,2023,9,Family,285,5.0
35862,669,2022,11,Couples,70,3.0
35863,2319,2022,11,Family,120,5.0
35864,1708,2021,10,Family,45,3.0
35865,1129,2023,2,Couples,284,3.0
35866,1308,2023,6,Family,181,4.0
35867,1148,2022,6,Family,269,3.0
35868,2464,2024,6,Family,118,3.0
35869,2419,2020,4,Family,159,3.0
35870,1032,2020,3,  Couples ,18,3.0
35871,2058,2024,7,Couples,210,5.0
35872,1533,2023,2,Solo,167,3.0
35873,2230,2023,9,Business,326,5.0
35874,172,2023,1,Family,327,4.0
35875,955,2024,6,Business,74,3.0
35876,955,2023,4,Family,195,4.0
35877,1751,2021,9,Family,185,4.0
35878,669,2023,9,Couples,59,5.0
35879,1533,2023,5,Family,50,4.0
35880,2938,2023,9,Friends,54,4.0
35881,167,2024,9,Family,203,3.0
35882,1459,2020,8,Solo,342,4.0
35883,463,2021,7,Family,52,2.0
35884,1701,2023,10,Couples,324,2.0
35885,724,2021,8,Family,6,3.0
35886,2707,2023,10,Friends,265,4.0
35887,922,2020,9,Business,158,3.0
35888,2880,2023,7,Friends,8,5.0
35889,16,2023,8,Couples,330,5.0
35890,2480,2021,6,Business,42,5.0
35891,760,2020,6,Friends,95,4.0
35892,669,2022,12,Solo,18,4.0
35893,2644,2020,1,Friends,330,4.0
35894,875,2023,7,Business,239,3.0
35895,1706,2024,13,Family,62,3.0
35896,2191,2022,3,Family,264,4.0
35897,1168,2023,6,Friends,332,5.0
35898,337,2021,11,Couples,209,5.0
35899,2772,2021,9,Solo,31,3.0
35900,1887,2023,5,Couples,206,5.0
35901,2671,2022,6,Family,230,5.0
35902,2290,2024,2,Business,209,3.0
35903,2304,2024,3,Couples,326,5.0
35904,1729,2023,6,Solo,212,3.0
35905,22,2021,9,Friends,264,4.0
35906,2639,2024,6,,264,2.0
35907,2477,2024,2,  Friends ,150,4.0
35908,2156,2022,3,Family,130,4.0
35909,2620,2023,8,Family,265,5.0
35910,627,2024,7,Business,35,5.0
35911,800,2022,1,Business,195,5.0
35912,523,2022,2,Family,157,4.0
35913,1882,2022,8,Family,78,5.0
35914,1226,2020,6,COUPLES,292,5.0
35915,341,2021,10,Friends,22,4.0
35916,1685,2023,9,Couples,50,5.0
35917,958,2023,7,Friends,202,3.0
35918,1410,2022,5,Business,88,4.0
35919,760,2023,6,Couples,326,5.0
35920,540,2023,5,Couples,173,5.0
35921,1278,2024,4,Solo,210,3.0
35922,676,2023,3,Friends,188,3.0
35923,1128,2021,4,Friends,209,4.0
35924,1061,2024,1,Family,25,5.0
35925,2839,2023,3,Couples,85,5.0
35926,637,2022,10,Friends,326,4.0
35927,821,2021,6,Friends,172,5.0
35928,2356,2023,4,Solo,113,3.0
35929,846,2024,5,Couples,327,4.0
35930,1384,2024,1,Friends,226,4.0
35931,2266,2024,2,Friends,260,4.0
35932,16,2021,8,Family,134,4.0
35933,2872,2023,7,Solo,50,5.0
35934,1317,2022,12,Family,143,5.0
35935,2260,2021,11,Family,78,5.0
35936,2765,2022,1,Family,311,4.0
35937,2615,2022,3,Friends,59,4.0
35938,669,2022,7,Family,224,4.0
35939,1622,2020,12,Couples,326,5.0
35940,1149,2021,1,Family,279,4.0
35941,1533,2022,1,Family,326,5.0
35942,2315,2022,9,Business,99,3.0
35943,985,2024,5,Family,239,4.0
35944,1373,2024,2,Family,303,5.0
35945,1774,2024,4,Solo,252,3.0
35946,766,2024,7,Family,50,5.0
35947,1770,2023,8,Solo,279,5.0
35948,491,2022,11,Family,132,3.0
35949,1809,2024,6,Family,320,5.0
35950,479,2023,7,Family,150,5.0
35951,2304,2024,5,Couples,25,4.0
35952,661,2022,3,Family,289,4.0
35953,1879,2023,3,Business,293,5.0
35954,1700,2024,10,Business,148,3.0
35955,1185,2021,3,Business,306,3.0
35956,1876,2023,1,Family,237,5.0
35957,2514,2022,7,Solo,211,5.0
35958,394,2021,7,Friends,59,4.0
35959,1987,2023,4,Family,25,5.0
35960,1147,2022,6,Friends,98,5.0
35961,1979,2024,5,Friends,289,4.0
35962,2608,2021,7,Friends,332,4.0
35963,1907,2024,1,COUPLES,326,4.0
35964,534,2020,8,Family,158,4.0
35965,1155,2023,10,Family,12,5.0
35966,1603,2024,8,Couples,326,5.0
35967,417,2020,7,Family,326,5.0
35968,1876,2024,2,Couples,137,4.0
35969,2114,2021,3,Friends,326,4.0
35970,2268,2021,3,Business,277,5.0
35971,394,2024,9,Family,22,4.0
35972,2086,2022,11,Couples,170,5.0
35973,1018,2022,6,Friends,80,5.0
35974,669,2021,12,Business,250,4.0
35975,1518,2020,9,Friends,52,3.0
35976,1676,2024,5,Solo,281,4.0
35977,1299,2021,5,Couples,103,5.0
35978,2508,2023,5,Family,308,3.0
35979,516,2020,2,Friends,282,4.0
35980,1136,2021,12,Couples,245,4.0
35981,760,2023,7,Couples,19,5.0
35982,172,2022,5,Friends,258,5.0
35983,958,2022,2,Solo,229,5.0
35984,2134,2023,8,Couples,50,4.0
35985,1518,2023,2,Solo,96,3.0
35986,1166,2023,4,Friends,341,5.0
35987,1364,2024,6,Business,289,2.0
35988,901,2024,8,Family,92,4.0
35989,403,2023,8,Friends,202,5.0
35990,1730,2023,9,Family,18,4.0
35991,2423,2021,6,Couples,318,4.0
35992,2344,2020,8,Family,323,4.0
35993,695,2021,3,Business,61,3.0
35994,1213,2022,8,Family,150,5.0
35995,1614,2023,1,Couples,24,4.0
35996,2404,2024,2,Solo,306,5.0
35997,664,2024,3,Friends,161,3.0
35998,440,2022,11,Couples,326,5.0
35999,2807,2021,3,Family,52,3.0
36000,481,2022,10,Couples,33,3.0
36001,2968,2023,4,Family,327,5.0
36002,1756,2024,2,Family,326,5.0
36003,1442,2023,11,Family,326,5.0
36004,648,2024,7,Solo,118,4.0
36005,2565,2020,4,Friends,350,3.0
36006,580,2023,12,Couples,86,3.0
36007,1120,2020,3,Couples,326,5.0
36008,172,2020,13,Family,97,5.0
36009,90,2024,6,Family,314,4.0
36010,2166,2021,10,Solo,289,4.0
36011,669,2022,5,Business,146,
36012,1760,2022,10,Couples,242,5.0
36013,2153,2023,3,Business,326,4.0
36014,1414,2024,12,Couples,38,4.0
36015,1916,2024,5,Family,326,4.0
36016,724,2022,2,Friends,336,5.0
36017,2434,2022,4,Couples,52,5.0
36018,669,2021,6,FAMILY,315,
36019,1731,2021,9,Couples,49,5.0
36020,2490,2022,11,Family,135,3.0
36021,2363,2021,10,Family,159,4.0
36022,177,2022,9,Friends,264,3.0
36023,1023,2023,7,Business,52,3.0
36024,2534,2023,10,Family,76,5.0
36025,2528,2023,10,Friends,139,3.0
36026,1850,2023,3,Family,326,5.0
36027,354,2023,4,Solo,62,2.0
36028,1126,2023,5,Friends,202,4.0
36029,2886,2023,9,Friends,265,4.0
36030,349,2023,3,Couples,6,4.0
36031,2400,2024,12,Solo,326,5.0
36032,1162,2023,12,Business,50,4.0
36033,2218,2024,12,Friends,52,4.0
36034,180,2024,9,Couples,56,4.0
36035,39,2024,1,Family,289,4.0
36036,863,2020,3,Friends,52,5.0
36037,2591,2022,1,Business,266,3.0
36038,2002,2020,11,Couples,342,4.0
36039,1787,2024,9,Family,164,5.0
36040,2994,2021,7,Friends,326,3.0
36041,984,2022,6,Couples,313,5.0
36042,2526,2023,7,Friends,183,5.0
36043,358,2024,3,Family,239,4.0
36044,573,2024,2,Family,212,5.0
36045,1375,2024,10,Business,86,3.0
36046,2882,2021,10,Family,345,4.0
36047,2080,2023,9,Family,165,5.0
36048,364,2023,8,Family,326,4.0
36049,2865,2023,1,Family,3,4.0
36050,2281,2023,5,Friends,46,3.0
36051,2190,2024,12,Family,143,5.0
36052,1613,2023,12,Family,260,5.0
36053,1099,2020,4,Family,172,5.0
36054,359,2024,6,Family,158,4.0
36055,1803,2020,11,Friends,267,5.0
36056,420,2021,7,Couples,123,5.0
36057,1729,2022,7,Solo,322,5.0
36058,1562,2022,12,Couples,20,5.0
36059,1749,2021,4,Business,240,5.0
36060,2462,2021,10,Business,285,4.0
36061,1151,2022,12,Family,85,5.0
36062,1223,2021,7,Couples,30,5.0
36063,194,2023,9,Friends,83,4.0
36064,823,2023,10,Couples,236,5.0
36065,262,2023,8,Family,308,3.0
36066,472,2020,6,Couples,76,5.0
36067,1192,2022,11,Friends,28,4.0
36068,1136,2024,7,Family,133,5.0
36069,2824,2023,6,Family,322,5.0
36070,391,2022,7,Solo,50,4.0
36071,493,2020,1,Couples,8,5.0
36072,2234,2024,11,Solo,308,4.0
36073,90,2024,1,Family,247,4.0
36074,1902,2024,5,Couples,134,4.0
36075,2230,2023,1,Friends,326,5.0
36076,1832,2023,11,Friends,145,4.0
36077,823,2022,9,Couples,182,5.0
36078,346,2023,3,Solo,342,4.0
36079,2987,2020,9,Friends,202,4.0
36080,2559,2021,5,Friends,313,4.0
36081,2170,2021,10,couples,150,4.0
36082,639,2024,5,Family,151,3.0
36083,1202,2022,2,Family,56,5.0
36084,2103,2022,10,Family,289,4.0
36085,337,2023,11,Family,176,5.0
36086,2876,2022,7,Family,159,5.0
36087,2865,2024,10,Family,221,4.0
36088,497,2024,2,Friends,326,4.0
36089,664,2024,10,Friends,108,5.0
36090,1009,2022,5,Couples,326,5.0
36091,1278,2024,5,Family,230,5.0
36092,1233,2023,8,Couples,198,5.0
36093,2029,2023,11,Friends,172,5.0
36094,1347,2022,8,Friends,246,3.0
36095,628,2024,3,Business,257,4.0
36096,760,2022,11,Couples,233,5.0
36097,1151,2023,4,Business,53,4.0
36098,1509,2020,5,Family,143,5.0
36099,2776,2021,9,Family,280,4.0
36100,315,2024,7,Couples,237,5.0
36101,2411,2020,10,Business,88,2.0
36102,895,2023,10,Family,85,5.0
36103,2156,2021,5,couples,113,3.0
36104,760,2024,12,Business,308,3.0
36105,1066,2023,4,Family,192,4.0
36106,1244,2024,3,Business,10,4.0
36107,2233,2022,9,Business,52,4.0
36108,557,2021,6,Friends,172,5.0
36109,980,2020,1,Couples,332,4.0
36110,1526,2024,9,Couples,347,5.0
36111,1922,2023,7,Couples,137,4.0
36112,246,2023,2,Couples,344,4.0
36113,310,2021,3,Couples,56,4.0
36114,2136,2022,3,Couples,326,5.0
36115,1017,2023,6,Family,326,5.0
36116,554,2023,5,Family,234,5.0
36117,760,2022,11,Couples,273,3.0
36118,1756,2024,11,Couples,293,5.0
36119,2861,2024,8,Couples,326,5.0
36120,2174,2023,1,Friends,2,3.0
36121,2380,2024,3,Friends,87,4.0
36122,1776,2024,1,Solo,67,1.0
36123,1032,2021,7,Friends,2,4.0
36124,2888,2024,5,Business,321,5.0
36125,263,2023,10,Couples,76,5.0
36126,2413,2024,5,Business,136,
36127,760,2022,7,Couples,97,4.0
36128,1774,2021,1,Friends,291,5.0
36129,2945,2023,2,Business,342,3.0
36130,2512,2022,5,Couples,144,4.0
36131,2526,2021,5,Couples,343,5.0
36132,2451,2023,10,Friends,54,3.0
36133,1290,2020,9,Family,326,4.0
36134,1099,2023,1,Couples,304,4.0
36135,1506,2024,5,Friends,50,5.0
36136,815,2022,9,Friends,56,4.0
36137,1375,2022,4,Business,165,5.0
36138,417,2023,9,Couples,230,5.0
36139,2671,2021,10,Friends,264,3.0
36140,2188,2022,4,Couples,333,5.0
36141,201,2022,5,Family,126,3.0
36142,1930,2024,6,Couples,151,2.0
36143,2259,2024,9,Couples,52,3.0
36144,2569,2023,5,Couples,178,4.0
36145,931,2022,3,Family,45,4.0
36146,1839,2023,3,Couples,50,5.0
36147,784,2020,3,Couples,293,5.0
36148,2523,2021,2,Family,184,4.0
36149,2608,2024,3,Family,277,4.0
36150,247,2022,6,Couples,3,3.0
36151,815,2022,4,Family,52,2.0
36152,342,2022,8,Family,71,5.0
36153,1115,2023,11,Family,237,5.0
36154,18,2021,4,Business,342,3.0
36155,2327,2021,2,Business,178,5.0
36156,1206,2024,2,Business,45,4.0
36157,1541,2020,7,Friends,56,4.0
36158,2210,2024,11,Family,48,3.0
36159,2110,2022,5,Friends,164,4.0
36160,911,2024,12,Family,264,3.0
36161,2327,2024,8,Friends,233,5.0
36162,1865,2024,3,Couples,236,4.0
36163,669,2022,12,Couples,150,5.0
36164,117,2023,11,Friends,231,5.0
36165,2255,2021,5,Family,320,4.0
36166,554,2023,6,Family,295,4.0
36167,365,2023,10,Business,171,4.0
36168,1172,2020,7,Friends,326,5.0
36169,2769,2022,6,Couples,310,
36170,2134,2023,2,Couples,106,4.0
36171,2384,2022,11,Family,53,5.0
36172,765,2021,11,Family,195,5.0
36173,2488,2024,2,Family,190,4.0
36174,1154,2023,6,Couples,115,5.0
36175,2938,2023,7,Family,121,5.0
36176,1665,2024,2,Family,255,3.0
36177,1769,2021,12,Solo,330,5.0
36178,2742,2020,6,Business,22,4.0
36179,2858,2023,4,Couples,38,4.0
36180,72,2020,6,Couples,265,-1.0
36181,694,2023,5,Family,187,2.0
36182,1795,2022,3,Family,66,5.0
36183,15,2023,7,Family,142,4.0
36184,920,2023,9,Friends,52,4.0
36185,664,2024,1,Couples,10,4.0
36186,1518,2023,5,Couples,259,3.0
36187,1753,2024,5,Friends,167,4.0
36188,648,2022,7,Family,88,4.0
36189,1550,2020,6,Friends,297,5.0
36190,1108,2023,1,Friends,76,5.0
36191,2973,2024,2,Couples,56,4.0
36192,217,2022,1,Friends,195,5.0
36193,2507,2024,6,Family,59,4.0
36194,2998,2021,3,Friends,326,5.0
36195,1571,2024,4,Solo,208,3.0
36196,2003,2021,1,Family,230,4.0
36197,422,2023,12,Friends,88,5.0
36198,985,2023,4,Business,52,4.0
36199,615,2023,12,Solo,202,4.0
36200,1704,2020,8,Family,125,4.0
36201,2847,2024,9,Solo,190,4.0
36202,118,2023,9,Solo,52,4.0
36203,1424,2024,5,Couples,195,5.0
36204,2153,2024,3,Business,143,5.0
36205,1201,2023,2,Friends,233,4.0
36206,1557,2023,7,Business,36,4.0
36207,1288,2021,8,Couples,60,5.0
36208,1754,2024,9,Couples,253,3.0
36209,225,2024,2,Friends,160,4.0
36210,1591,2021,3,Friends,11,5.0
36211,1478,2022,8,Couples,202,4.0
36212,615,2023,7,Couples,202,4.0
36213,1543,2023,6,Family,292,3.0
36214,1317,2024,3,Family,156,5.0
36215,1738,2023,4,Couples,230,5.0
36216,1657,2022,5,Couples,187,2.0
36217,1126,2023,2,Friends,275,3.0
36218,2322,2022,10,Couples,61,3.0
36219,985,2022,11,Business,114,4.0
36220,1364,2024,1,Friends,72,4.0
36221,1190,2021,1,Business,46,3.0
36222,1397,2023,3,Business,28,4.0
36223,2394,2024,7,Couples,7,5.0
36224,2102,2023,1,Family,174,5.0
36225,164,2023,3,Family,244,4.0
36226,1424,2023,10,Friends,70,4.0
36227,411,2023,8,Couples,50,4.0
36228,2165,2022,9,Friends,50,2.0
36229,2960,2024,4,Family,38,4.0
36230,1799,2020,10,Business,87,5.0
36231,1057,2024,4,Couples,304,4.0
36232,229,2020,10,Couples,145,5.0
36233,947,2024,5,Friends,162,3.0
36234,1518,2021,5,Business,148,3.0
36235,2630,2023,9,Family,326,4.0
36236,1483,2021,2,Friends,233,4.0
36237,2953,2021,9,Family,52,4.0
36238,1027,2020,11,  Friends ,265,5.0
36239,3,2020,5,,264,3.0
36240,1831,2022,10,Solo,52,4.0
36241,669,2021,11,Friends,247,5.0
36242,724,2022,11,Business,143,5.0
36243,71,2022,3,Business,308,5.0
36244,1533,2024,3,Family,289,4.0
36245,727,2023,7,Family,117,4.0
36246,2987,2021,6,Couples,291,5.0
36247,2489,2021,4,Friends,165,5.0
36248,2144,2024,10,Couples,326,3.0
36249,985,2024,3,Couples,52,4.0
36250,227,2021,4,Friends,192,3.0
36251,1963,2022,3,Business,61,2.0
36252,90,2022,5,Couples,236,4.0
36253,1236,2021,8,Family,59,5.0
36254,180,2023,7,Friends,38,5.0
36255,1643,2024,5,Couples,53,3.0
36256,1642,2023,6,Solo,308,5.0
36257,1530,2021,11,Couples,50,3.0
36258,2119,2021,5,Couples,286,5.0
36259,682,2022,8,Business,306,5.0
36260,724,2024,10,Friends,88,4.0
36261,1155,2024,2,Family,318,4.0
36262,2078,2024,3,Solo,95,5.0
36263,387,2022,12,Business,125,6.0
36264,2647,2023,8,Business,257,5.0
36265,743,2021,11,Business,239,3.0
36266,421,2024,9,Family,195,5.0
36267,1756,2021,1,Family,26,3.0
36268,781,2024,12,  Couples ,329,3.0
36269,1140,2022,3,Solo,4,4.0
36270,198,2022,11,Couples,202,4.0
36271,1320,2024,4,Family,289,3.0
36272,875,2020,10,Solo,221,4.0
36273,572,2024,4,Solo,57,3.0
36274,1071,2022,5,Friends,225,4.0
36275,2296,2023,11,Family,308,5.0
36276,2274,2022,9,Family,263,4.0
36277,993,2024,8,Family,230,5.0
36278,2916,2023,8,Family,137,4.0
36279,415,2022,6,Family,90,5.0
36280,2544,2022,1,Family,78,5.0
36281,2938,2023,12,Couples,299,5.0
36282,1677,2020,8,Business,3,2.0
36283,194,2020,6,Business,223,4.0
36284,2766,2023,9,Couples,10,5.0
36285,1225,2021,3,Business,145,4.0
36286,579,2024,10,Friends,2,4.0
36287,2667,2022,7,Friends,77,4.0
36288,1192,2023,2,Family,285,4.0
36289,1444,2024,7,Family,161,3.0
36290,1670,2023,4,Friends,238,5.0
36291,2721,2024,5,Family,223,5.0
36292,1461,2024,3,Family,300,3.0
36293,2653,2024,1,Couples,336,5.0
36294,572,2023,10,Business,52,3.0
36295,1795,2021,9,Friends,103,5.0
36296,1518,2022,11,Family,195,5.0
36297,926,2021,6,Family,85,3.0
36298,669,2020,10,Business,159,4.0
36299,225,2023,6,Business,109,3.0
36300,760,2021,2,Friends,326,5.0
36301,2003,2021,3,Solo,52,4.0
36302,788,2024,9,Family,191,4.0
36303,2158,2021,4,Solo,49,5.0
36304,2608,2024,11,Business,76,5.0
36305,2047,2024,1,Couples,312,4.0
36306,2413,2024,10,Family,317,5.0
36307,1677,2023,2,Couples,22,4.0
36308,2858,2023,5,  Family ,63,4.0
36309,2271,2022,7,Family,182,4.0
36310,926,2023,10,Solo,262,3.0
36311,2153,2023,1,Friends,50,5.0
36312,1968,2023,10,Business,210,4.0
36313,2234,2024,1,Family,294,5.0
36314,924,2022,1,Friends,303,4.0
36315,1475,2022,1,Business,28,5.0
36316,2628,2023,9,Couples,201,4.0
36317,2922,2023,1,Couples,265,3.0
36318,991,2024,6,Friends,267,5.0
36319,1397,2021,8,Business,174,4.0
36320,938,2021,4,Family,131,4.0
36321,2134,2021,4,Family,289,4.0
36322,152,2021,5,Friends,150,3.0
36323,2861,2024,9,Family,326,5.0
36324,1603,2023,9,Business,165,4.0
36325,768,2023,3,Business,265,4.0
36326,145,2024,5,Family,165,5.0
36327,1648,2023,7,Business,254,3.0
36328,1713,2021,11,Friends,277,5.0
36329,2051,2023,11,Couples,253,5.0
36330,1518,2023,11,Friends,254,4.0
36331,1494,2023,2,Solo,123,3.0
36332,875,2023,9,Family,8,4.0
36333,661,2021,7,Couples,282,4.0
36334,743,2024,9,Business,202,4.0
36335,1038,2022,3,Family,327,3.0
36336,2304,2023,3,Family,259,5.0
36337,389,2022,9,Couples,51,4.0
36338,1876,2022,10,Friends,265,4.0
36339,148,2021,4,Friends,118,5.0
36340,165,2023,4,Friends,345,5.0
36341,775,2022,6,Family,181,5.0
36342,985,2023,7,Family,60,3.0
36343,651,2023,10,Couples,143,5.0
36344,2649,2021,3,Family,59,5.0
36345,876,2023,5,Business,326,4.0
36346,1337,2020,3,Friends,155,5.0
36347,2987,2023,7,Friends,306,5.0
36348,747,2024,7,Friends,28,4.0
36349,1799,2021,2,Friends,186,9.0
36350,2226,2022,5,Family,326,5.0
36351,768,2022,3,Family,50,5.0
36352,188,2020,9,  Business ,326,5.0
36353,2354,2024,10,Couples,163,5.0
36354,824,2022,10,Business,326,3.0
36355,926,2023,5,Friends,266,4.0
36356,1154,2023,5,Friends,195,5.0
36357,152,2021,5,Couples,278,4.0
36358,2529,2024,6,Family,249,5.0
36359,2577,2024,3,Solo,337,5.0
36360,2597,2022,8,Friends,162,3.0
36361,618,2024,5,Couples,307,5.0
36362,2924,2020,3,Friends,326,5.0
36363,1935,2022,9,Friends,76,5.0
36364,1738,2023,12,Solo,72,4.0
36365,2149,2024,4,Friends,331,5.0
36366,2255,2024,5,Business,184,4.0
36367,1155,2022,11,Friends,175,5.0
36368,1707,2020,2,Family,17,4.0
36369,1708,2023,11,Solo,216,3.0
36370,28,2022,2,Couples,87,5.0
36371,37,2021,7,Family,292,
36372,1350,2023,10,Couples,341,4.0
36373,1639,2023,5,Friends,49,5.0
36374,2090,2024,8,Family,169,4.0
36375,2238,2024,10,Friends,52,4.0
36376,1711,2023,1,Family,285,5.0
36377,813,2023,11,Family,223,
36378,1801,2024,7,Couples,53,2.0
36379,760,2022,5,Family,139,4.0
36380,2434,2022,12,Couples,273,5.0
36381,1178,2021,10,Couples,327,5.0
36382,2679,2024,10,Couples,326,5.0
36383,422,2022,6,Family,200,5.0
36384,2088,2022,12,Couples,76,5.0
36385,1200,2021,10,Couples,326,5.0
36386,420,2021,8,Couples,257,5.0
36387,1641,2024,3,Friends,31,5.0
36388,669,2023,2,Couples,73,2.0
36389,832,2021,10,Solo,326,4.0
36390,1296,2022,5,Business,118,4.0
36391,1011,2022,3,Solo,239,4.0
36392,1081,2023,1,Business,50,3.0
36393,1109,2024,9,Family,165,5.0
36394,68,2020,6,Couples,264,2.0
36395,1023,2024,7,Family,326,5.0
36396,1099,2023,6,Couples,24,5.0
36397,1738,2023,4,Solo,66,5.0
36398,1387,2023,10,Couples,327,5.0
36399,581,2023,10,Business,195,5.0
36400,1720,2022,8,Couples,277,5.0
36401,136,2022,2,Friends,291,5.0
36402,951,2023,6,Friends,68,5.0
36403,1804,2021,5,Friends,56,5.0
36404,1818,2021,5,  Friends ,218,5.0
36405,610,2024,3,Business,37,3.0
36406,958,2023,3,Family,170,4.0
36407,1304,2023,4,Business,50,4.0
36408,1152,2024,1,Business,282,4.0
36409,2018,2024,7,Friends,332,4.0
36410,2199,2021,1,Family,26,5.0
36411,160,2024,3,Friends,209,4.0
36412,2220,2023,7,Business,52,2.0
36413,2622,2024,4,Family,283,4.0
36414,2737,2024,9,Family,291,5.0
36415,184,2023,7,Family,326,3.0
36416,2642,2020,5,Couples,52,4.0
36417,547,2022,4,Business,22,4.0
36418,958,2023,5,Business,202,3.0
36419,1061,2022,12,Family,209,3.0
36420,857,2021,2,Couples,298,5.0
36421,843,2021,6,Family,82,5.0
36422,571,2022,4,Business,349,4.0
36423,1927,2024,11,Business,151,4.0
36424,1697,2023,6,Couples,220,4.0
36425,1794,2022,5,  Solo ,87,5.0
36426,1516,2020,5,Couples,62,3.0
36427,669,2024,4,Friends,232,4.0
36428,1713,2023,11,Business,271,3.0
36429,1911,2023,7,Friends,141,5.0
36430,180,2024,6,Family,38,4.0
36431,2964,2020,5,Family,152,4.0
36432,1695,2022,10,Solo,131,4.0
36433,1857,2023,10,Business,117,3.0
36434,1665,2021,3,Solo,265,4.0
36435,2036,2024,11,Friends,178,5.0
36436,1918,2021,5,Couples,296,5.0
36437,2389,2022,1,Business,76,5.0
36438,543,2021,1,Solo,56,4.0
36439,547,2022,8,Couples,22,5.0
36440,669,2024,6,Couples,143,5.0
